 ----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                     SPECIFIC HEAT COEFFICIENTS                                                                     

             Cp = A + B*T + C*T^2 + D*T^3 + E*T^4  [J/kg/K]                                                         

    Species                      Cp(298K)         Cp(1000K)          LT-HT            A(LT)            B(LT)            C(LT)            D(LT)            E(LT)             A(HT)           B(HT)            C(HT)            D(HT)           E(HT)      
   38. CH3CHO                   1.255397e+03     2.556187e+03     1.000000e+03     8.926273e+02    -6.026934e-01     8.971632e-03    -1.084461e-05     4.139228e-09     1.019959e+03     2.212583e+00    -7.976648e-04     1.290446e-07    -7.735389e-12
   39. CH3CO                    1.179512e+03     2.254626e+03     1.000000e+03     7.795584e+02     1.694560e-01     5.931867e-03    -7.580959e-06     2.954704e-09     1.026384e+03     1.771984e+00    -6.416765e-04     1.042035e-07    -6.268417e-12
   40. CH2O2H                   1.324808e+03     2.340839e+03     1.000000e+03     1.030847e+03    -6.218588e-01     8.035515e-03    -1.002168e-05     3.918015e-09     1.235239e+03     1.591870e+00    -5.734137e-04     9.268979e-08    -5.543571e-12
   41. C2H                      1.677512e+03     2.100185e+03     1.000000e+03     9.628821e+02     4.417610e+00    -9.325396e-03     9.616101e-06    -3.571012e-09     1.216676e+03     1.270562e+00    -4.538657e-04     7.090547e-08    -4.093016e-12
   42. C2                       1.220764e+03     1.443350e+03     1.000000e+03     1.301971e+03    -9.419387e-01     3.010815e-03    -2.835766e-06     9.082683e-10     1.188400e+03     3.709873e-01    -1.377197e-04     2.310195e-08    -1.419613e-12
   43. C2O                      1.077641e+03     1.417894e+03     1.000000e+03     5.947501e+02     2.486822e+00    -3.757229e-03     3.173995e-06    -1.080444e-09     1.126992e+03     3.851605e-01    -1.076019e-04     1.407827e-08    -7.340212e-13
   44. HCCO                     1.217802e+03     1.726937e+03     1.000000e+03     3.801846e+02     4.482693e+00    -7.272430e-03     6.188934e-06    -2.052445e-09     1.198624e+03     7.526539e-01    -2.637206e-04     4.184150e-08    -2.461707e-12
   45. H2CC                     1.636327e+03     2.440872e+03     1.000000e+03     1.047865e+03     2.227715e+00    -7.616681e-04    -3.866255e-07     3.135859e-10     1.366076e+03     1.518760e+00    -5.205157e-04     8.130619e-08    -4.753405e-12
   46. C3H3                     1.661010e+03     2.658109e+03     1.000000e+03     2.876243e+02     6.969938e+00    -1.008685e-02     8.010900e-06    -2.523506e-09     1.520437e+03     1.621939e+00    -5.693695e-04     9.045597e-08    -5.353414e-12
   47. C4H2                     1.472588e+03     2.223954e+03     1.000000e+03    -9.712413e+01     8.861010e+00    -1.579193e-02     1.391767e-05    -4.665669e-09     1.443285e+03     1.112358e+00    -3.899374e-04     6.191156e-08    -3.663189e-12
   48. C3H5                     1.504630e+03     3.226891e+03     1.000000e+03     3.350919e+02     3.313573e+00     4.262075e-03    -8.583461e-06     3.899612e-09     1.365669e+03     2.653303e+00    -9.313038e-04     1.479833e-07    -8.760412e-12
