 ----------------------------------------------------------------------------------------------------------------------------------
                       VISCOSITY FITTING COEFFICIENTS    

             mu = exp( A + B*logT + C*(logT)^2 + D*(logT)^3 )  [kg/m/s]      

    Species                         A                 B              C                 D              mu(298K)        mu(1000K)    
    1    7   N2                  OH                      -2.300863e+01     2.945155e+00    -1.690165e-01     7.373055e-03     3.192251e-05     2.487905e-04
    1    8   N2                  H2O2                    -2.417814e+01     3.232309e+00    -2.057504e-01     8.942119e-03     2.064780e-05     1.632112e-04
    1    9   N2                  HO2                     -2.417129e+01     3.232309e+00    -2.057504e-01     8.942119e-03     2.078971e-05     1.643329e-04
    1   10   N2                  CO                      -2.394759e+01     3.144876e+00    -1.947006e-01     8.476128e-03     2.074954e-05     1.632525e-04
    1   11   N2                  CO2                     -2.685734e+01     4.155780e+00    -3.207486e-01     1.372520e-02     1.582297e-05     1.321798e-04
    1   12   N2                  CH4                     -2.485410e+01     3.526954e+00    -2.429266e-01     1.050784e-02     2.249219e-05     1.806526e-04
    1   13   N2                  CH3                     -2.489192e+01     3.542638e+00    -2.448519e-01     1.058681e-02     2.257418e-05     1.814988e-04
    1   14   N2                  CH2                     -2.486907e+01     3.542638e+00    -2.448519e-01     1.058681e-02     2.309598e-05     1.856941e-04
    1   15   N2                  CH2(S)                  -2.486907e+01     3.542638e+00    -2.448519e-01     1.058681e-02     2.309598e-05     1.856941e-04
    1   16   N2                  CH                      -2.292139e+01     2.945155e+00    -1.690165e-01     7.373055e-03     3.483222e-05     2.714676e-04
    1   17   N2                  CH3O2H                  -2.936736e+01     5.051491e+00    -4.290925e-01     1.811076e-02     1.413735e-05     1.261156e-04
    1   18   N2                  CH3O2                   -2.936343e+01     5.051491e+00    -4.290925e-01     1.811076e-02     1.419304e-05     1.266124e-04
    1   19   N2                  CH3OH                   -2.928295e+01     5.051491e+00    -4.290925e-01     1.811076e-02     1.538256e-05     1.372238e-04
    1   20   N2                  CH3O                    -2.880759e+01     4.889991e+00    -4.105182e-01     1.739923e-02     1.579677e-05     1.388155e-04
    1   21   N2                  CH2OH                   -2.880759e+01     4.889991e+00    -4.105182e-01     1.739923e-02     1.579677e-05     1.388155e-04
    1   22   N2                  CH2O                    -2.939744e+01     5.101092e+00    -4.351057e-01     1.835539e-02     1.566431e-05     1.402536e-04
    1   23   N2                  HCO                     -2.938913e+01     5.101092e+00    -4.351057e-01     1.835539e-02     1.579508e-05     1.414244e-04
    1   24   N2                  HO2CHO                  -2.917717e+01     4.941865e+00    -4.165151e-01     1.762984e-02     1.260079e-05     1.112477e-04
    1   25   N2                  HOCHO                   -2.912582e+01     4.941865e+00    -4.165151e-01     1.762984e-02     1.326472e-05     1.171093e-04
    1   26   N2                  OCHO                    -2.948506e+01     5.101092e+00    -4.351057e-01     1.835539e-02     1.435033e-05     1.284885e-04
    1   27   N2                  C2H6                    -2.698639e+01     4.177520e+00    -3.234835e-01     1.384032e-02     1.471387e-05     1.230678e-04
    1   28   N2                  C2H5                    -2.697809e+01     4.177520e+00    -3.234835e-01     1.384032e-02     1.483643e-05     1.240928e-04
    1   29   N2                  C2H4                    -2.658897e+01     4.120886e+00    -3.163666e-01     1.354109e-02     1.890107e-05     1.575751e-04
    1   30   N2                  C2H3                    -2.710638e+01     4.293846e+00    -3.383375e-01     1.447558e-02     1.758193e-05     1.479539e-04
    1   31   N2                  C2H5O                   -2.946421e+01     5.017424e+00    -4.249832e-01     1.794449e-02     1.171092e-05     1.041993e-04
    1   32   N2                  CH3CHO                  -2.911743e+01     4.941865e+00    -4.165151e-01     1.762984e-02     1.337658e-05     1.180969e-04
    1   33   N2                  CH2CHO                  -2.911289e+01     4.941865e+00    -4.165151e-01     1.762984e-02     1.343732e-05     1.186332e-04
    1   34   N2                  CH3OCHO                 -2.884239e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.273932e-05     1.113172e-04
    1   35   N2                  CH3OCO                  -2.883969e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.277386e-05     1.116191e-04
    1   36   N2                  CH3OCH3                 -2.879631e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.334015e-05     1.165674e-04
    1   37   N2                  CH3OCH2                 -2.879210e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.339645e-05     1.170593e-04
    1   38   N2                  DME-OO                  -2.914875e+01     4.849970e+00    -4.058438e-01     1.721721e-02     1.006135e-05     8.810973e-05
    1   39   N2                  DME-QOOH                -2.914875e+01     4.849970e+00    -4.058438e-01     1.721721e-02     1.006135e-05     8.810973e-05
    1   40   N2                  DME-OOQOOH              -2.918948e+01     4.849970e+00    -4.058438e-01     1.721721e-02     9.659808e-06     8.459331e-05
    1   41   N2                  DME-OQOOH               -2.917095e+01     4.849970e+00    -4.058438e-01     1.721721e-02     9.840496e-06     8.617564e-05
    1   42   N2                  OCH2OCHO                -2.887522e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.232791e-05     1.077223e-04
    1   43   N2                  HOCH2OCO                -2.887522e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.232791e-05     1.077223e-04
    1   44   N2                  HOCH2O                  -2.947231e+01     5.017424e+00    -4.249832e-01     1.794449e-02     1.161642e-05     1.033585e-04
    1   45   N2                  CH3OCH2O                -2.884503e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.270582e-05     1.110246e-04
    1   46   N2                  O2CHO                   -2.917461e+01     4.941865e+00    -4.165151e-01     1.762984e-02     1.263313e-05     1.115332e-04
    1   47   N2                  DMM                     -2.901134e+01     4.749809e+00    -3.941859e-01     1.676565e-02     8.761518e-06     7.606182e-05
    1   48   N2                  DMM-R_L                 -2.897435e+01     4.736161e+00    -3.924876e-01     1.669487e-02     8.772666e-06     7.609406e-05
    1   49   N2                  DMM-RO2_L               -2.993682e+01     4.984515e+00    -4.212751e-01     1.780567e-02     6.653284e-06     5.900075e-05
    1   50   N2                  DMM-OOH_L               -2.995086e+01     4.990111e+00    -4.219002e-01     1.782881e-02     6.665424e-06     5.914292e-05
    1   51   N2                  DMM-RO_L                -2.976354e+01     4.946926e+00    -4.170999e-01     1.765231e-02     7.109221e-06     6.279319e-05
    1   52   N2                  DMM-ketR_L              -2.946384e+01     4.879238e+00    -4.092647e-01     1.735051e-02     7.956404e-06     6.985202e-05
    1   53   N2                  DMM-cycleth_L           -2.987041e+01     4.974265e+00    -4.201278e-01     1.776310e-02     6.906656e-06     6.118264e-05
    1   54   N2                  DMM-QOOH_L              -2.993695e+01     4.984558e+00    -4.212799e-01     1.780585e-02     6.653223e-06     5.900047e-05
    1   55   N2                  DMM-O2QOOH_L            -3.071032e+01     5.178925e+00    -4.435504e-01     1.865686e-02     5.278186e-06     4.768587e-05
    1   56   N2                  DMM-OQOOH_L             -3.070794e+01     5.189891e+00    -4.445527e-01     1.868363e-02     5.478669e-06     4.958907e-05
    1   57   N2                  DMM-R2OOH_L             -3.071032e+01     5.178925e+00    -4.435504e-01     1.865686e-02     5.278186e-06     4.768587e-05
    1   58   N2                  DMM-ketRO_L             -3.012369e+01     5.047476e+00    -4.286072e-01     1.809108e-02     6.564875e-06     5.854582e-05
    1   59   N2                  CH2OCHO                 -2.883969e+01     4.824312e+00    -4.028404e-01     1.710001e-02     1.277386e-05     1.116191e-04

    2    3   H2                  H                       -2.034275e+01     2.649913e+00    -1.309263e-01     5.732625e-03     2.170483e-04     1.668805e-03
    2    4   H2                  O2                      -2.067407e+01     2.384267e+00    -9.540292e-02     4.147209e-03     8.106181e-05     6.177099e-04
    2    5   H2                  O                       -1.995022e+01     2.212251e+00    -7.277525e-02     3.152363e-03     1.088027e-04     8.233901e-04
    2    6   H2                  H2O                     -2.484073e+01     4.052648e+00    -3.081903e-01     1.321433e-02     9.034783e-05     7.493649e-04
    2    7   H2                  OH                      -1.995355e+01     2.212251e+00    -7.277525e-02     3.152363e-03     1.084412e-04     8.206550e-04
    2    8   H2                  H2O2                    -2.067583e+01     2.384267e+00    -9.540292e-02     4.147209e-03     8.091930e-05     6.166240e-04
    2    9   H2                  HO2                     -2.067498e+01     2.384267e+00    -9.540292e-02     4.147209e-03     8.098841e-05     6.171506e-04
    2   10   H2                  CO                      -2.050006e+01     2.294014e+00    -8.316515e-02     3.593573e-03     7.746807e-05     5.887737e-04
    2   11   H2                  CO2                     -2.272423e+01     3.122659e+00    -1.919965e-01     8.366708e-03     6.647627e-05     5.222538e-04
    2   12   H2                  CH4                     -2.137464e+01     2.632964e+00    -1.287233e-01     5.637184e-03     7.410796e-05     5.693829e-04
    2   13   H2                  CH3                     -2.142190e+01     2.646071e+00    -1.304361e-01     5.711758e-03     7.304971e-05     5.615458e-04
    2   14   H2                  CH2                     -2.141767e+01     2.646071e+00    -1.304361e-01     5.711758e-03     7.335938e-05     5.639263e-04
    2   15   H2                  CH2(S)                  -2.141767e+01     2.646071e+00    -1.304361e-01     5.711758e-03     7.335938e-05     5.639263e-04
    2   16   H2                  CH                      -1.993757e+01     2.212251e+00    -7.277525e-02     3.152363e-03     1.101873e-04     8.338691e-04
    2   17   H2                  CH3O2H                  -2.480788e+01     3.906603e+00    -2.911220e-01     1.255189e-02     6.255010e-05     5.125098e-04
    2   18   H2                  CH3O2                   -2.480745e+01     3.906603e+00    -2.911220e-01     1.255189e-02     6.257709e-05     5.127309e-04
    2   19   H2                  CH3OH                   -2.479793e+01     3.906603e+00    -2.911220e-01     1.255189e-02     6.317589e-05     5.176373e-04
    2   20   H2                  CH3O                    -2.424085e+01     3.694105e+00    -2.639630e-01     1.139207e-02     6.403389e-05     5.191114e-04
    2   21   H2                  CH2OH                   -2.424085e+01     3.694105e+00    -2.639630e-01     1.139207e-02     6.403389e-05     5.191114e-04
    2   22   H2                  CH2O                    -2.487200e+01     3.936648e+00    -2.946736e-01     1.269146e-02     6.365968e-05     5.228408e-04
    2   23   H2                  HCO                     -2.487091e+01     3.936648e+00    -2.946736e-01     1.269146e-02     6.372921e-05     5.234118e-04
    2   24   H2                  HO2CHO                  -2.453772e+01     3.766207e+00    -2.732875e-01     1.179490e-02     5.712019e-05     4.645892e-04
    2   25   H2                  HOCHO                   -2.453228e+01     3.766207e+00    -2.732875e-01     1.179490e-02     5.743188e-05     4.671243e-04
    2   26   H2                  OCHO                    -2.488259e+01     3.936648e+00    -2.946736e-01     1.269146e-02     6.298925e-05     5.173345e-04
    2   27   H2                  C2H6                    -2.291159e+01     3.132915e+00    -1.932491e-01     8.417593e-03     5.663705e-05     4.452502e-04
    2   28   H2                  C2H5                    -2.291050e+01     3.132915e+00    -1.932491e-01     8.417593e-03     5.669873e-05     4.457351e-04
    2   29   H2                  C2H4                    -2.258140e+01     3.105203e+00    -1.898458e-01     8.278479e-03     7.323779e-05     5.747520e-04
    2   30   H2                  C2H3                    -2.287519e+01     3.185608e+00    -1.997274e-01     8.682800e-03     6.749384e-05     5.323596e-04
    2   31   H2                  C2H5O                   -2.496813e+01     3.884045e+00    -2.884257e-01     1.244459e-02     5.014309e-05     4.101581e-04
    2   32   H2                  CH3CHO                  -2.453134e+01     3.766207e+00    -2.732875e-01     1.179490e-02     5.748579e-05     4.675629e-04
    2   33   H2                  CH2CHO                  -2.453083e+01     3.766207e+00    -2.732875e-01     1.179490e-02     5.751524e-05     4.678024e-04
    2   34   H2                  CH3OCHO                 -2.416165e+01     3.619330e+00    -2.544831e-01     1.099083e-02     5.717478e-05     4.616905e-04
